scrape_ts,city,probe_locality,probe_lat,probe_lng,restaurant_id,name,locality,area_name,cost_for_two_raw,cuisines,avg_rating,total_ratings_raw,delivery_time_min,last_mile_km,is_open,veg_only,offer_header,offer_subheader,offer_tag,chain_parent_id,listing_url
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,48225,Kanti Sweets,"1st  Stage, Gokul",Mathikere,₹150 for two,Sweets,4.7,3.2K+,35,3.8,True,True,,,,4700,https://www.swiggy.com/city/bangalore/kanti-sweets-1st-stage-gokul-mathikere-rest48225
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,369775,Andhra Gunpowder,Bimajyothinagar,Basaveshwara Nagar,₹350 for two,Andhra|Biryani|South Indian,4.3,8.0K+,46,3.8,True,False,ITEMS,AT ₹99,,10496,https://www.swiggy.com/city/bangalore/andhra-gunpowder-bimajyothinagar-basaveshwara-nagar-rest369775
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,9208,Baskin Robbins - Ice Cream Desserts,Milk colony,Malleshwaram,₹250 for two,Desserts,4.4,4.8K+,20,0.5,True,True,ITEMS,AT ₹15,,5588,https://www.swiggy.com/city/bangalore/baskin-robbins-ice-cream-desserts-milk-colony-malleshwaram-rest9208
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,12811,A2B - Adyar Ananda Bhavan,Sampige Road,Malleshwaram,₹300 for two,South Indian|Sweets|Chinese,4.4,41K+,33,1.4,True,True,50% OFF,UPTO ₹100,,22,https://www.swiggy.com/city/bangalore/a2b-adyar-ananda-bhavan-sampige-road-malleshwaram-rest12811
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,776939,The Belgian Waffle Co.,KODHANDARAMAPURAM,MALLESHWARM,₹200 for two,Waffle|Desserts|Ice Cream|Beverages,4.4,1.2K+,24,0.9,True,True,30% OFF,UPTO ₹60,,2233,https://www.swiggy.com/city/bangalore/the-belgian-waffle-co-kodhandaramapuram-malleshwarm-rest776939
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,5932,Burger King,Malleshwaram,Malleshwaram,₹350 for two,Burgers|American,4.2,33K+,33,1.8,True,False,ITEMS,AT ₹39,,166,https://www.swiggy.com/city/bangalore/burger-king-malleshwaram-rest5932
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,23797,Domino's Pizza,5Th Cross,Malleshwaram,₹400 for two,Pizzas|Italian|Pastas|Desserts,4.3,27K+,20,1.6,True,False,ITEMS,AT ₹39,,2456,https://www.swiggy.com/city/bangalore/dominos-pizza-5th-cross-malleshwaram-rest23797
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,6441,Polar Bear,Malleshwaram,Malleshwaram,₹300 for two,Ice Cream|Desserts,4.6,13K+,15,0.7,True,True,,,,726,https://www.swiggy.com/city/bangalore/polar-bear-malleshwaram-rest6441
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,35851,Sweet Truth - Cake and Desserts,14th Main Road,Subramanya Nagar,₹450 for two,Desserts|Ice Cream|Bakery|Beverages,4.4,1.4K+,36,2.7,True,False,ITEMS,AT ₹69,,4444,https://www.swiggy.com/city/bangalore/sweet-truth-cake-and-desserts-14th-main-road-subramanya-nagar-rest35851
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,643824,"WeFit - Protein Bowls, Salads & Sandwiches",LINGAIAH ROAD,SESHADRIPURAM,₹250 for two,Healthy Food|Salads|Keto|Snacks,4.5,925,25,2.5,True,False,ITEMS,AT ₹119,,355285,https://www.swiggy.com/city/bangalore/wefit-protein-bowls-salads-and-sandwiches-lingaiah-road-seshadripuram-rest643824
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,622194,MOJO Pizza - 2X Toppings,Race Course,Malleshwaram,₹250 for two,Pizzas|Italian|Fast Food|Desserts,4.2,772,25,2.5,True,False,ITEMS,AT ₹99,,11329,https://www.swiggy.com/city/bangalore/mojo-pizza-2x-toppings-race-course-malleshwaram-rest622194
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,487241,ZAZA Mughal Biryani,Jai Bheema Nagar,Seshadripuram,₹250 for two,Biryani|North Indian|Awadhi,4.3,1.0K+,25,2.5,True,False,70% OFF,UPTO ₹140,,22473,https://www.swiggy.com/city/bangalore/zaza-mughal-biryani-jai-bheema-nagar-seshadripuram-rest487241
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,487242,NH1 Bowls - Highway To North,Jai Bheema Nagar,Seshadripuram,₹250 for two,North Indian|Punjabi|Home Food,4.6,870,25,2.5,True,False,ITEMS,AT ₹119,,22452,https://www.swiggy.com/city/bangalore/nh1-bowls-highway-to-north-jai-bheema-nagar-seshadripuram-rest487242
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,681604,LeanCrust Pizza- ThinCrust Experts,Jai Bheema Nagar,Seshadripuram,₹300 for two,Pizzas|Italian|Desserts,4.2,385,25,2.5,True,False,ITEMS,AT ₹149,,11216,https://www.swiggy.com/city/bangalore/leancrust-pizza-thincrust-experts-jai-bheema-nagar-seshadripuram-rest681604
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,27809,Natural Ice Cream,Malleshwaram,Malleshwaram,₹150 for two,Ice Cream|Desserts,4.8,14K+,14,0.5,True,False,20% OFF,UPTO ₹50,,2093,https://www.swiggy.com/city/bangalore/natural-ice-cream-malleshwaram-rest27809
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,3436,Nandhini Deluxe,Sankey Road,Seshadripuram,₹500 for two,North Indian|Chinese|Andhra|Biryani,4.3,28K+,36,3,True,False,ITEMS,AT ₹99,,2451,https://www.swiggy.com/city/bangalore/nandhini-deluxe-sankey-road-seshadripuram-rest3436
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,62906,LunchBox - Meals and Thalis,14th Main Road,Subramanya Nagar,₹200 for two,Thalis|North Indian|Biryani|South Indian|Desserts|Beverages,4.3,7.8K+,35,2.7,True,False,ITEMS,AT ₹99,,4925,https://www.swiggy.com/city/bangalore/lunchbox-meals-and-thalis-14th-main-road-subramanya-nagar-rest62906
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,344701,Mad Over Donuts,Orion Mall,Rajajinagar,₹200 for two,Desserts|Sweets|Bakery,4.3,1.2K+,39,1.8,True,True,60% OFF,UPTO ₹120,,611,https://www.swiggy.com/city/bangalore/mad-over-donuts-orion-mall-rajajinagar-rest344701
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,750388,Daily Kitchen - Everyday Homely Meals,Jai Bheema Nagar,Race Course,₹250 for two,Home Food|Indian|North Indian|Thalis,4.5,588,25,2.5,True,False,ITEMS,AT ₹139,,444382,https://www.swiggy.com/city/bangalore/daily-kitchen-everyday-homely-meals-jai-bheema-nagar-race-course-rest750388
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,49838,Ibaco,MANTRI SQUARE MALL 3RD FLOOR,MANTRI SQUARE MALL 3RD FLOOR,₹800 for two,Desserts,4.5,518,36,2,True,True,₹550 OFF,ABOVE ₹2499,FLAT DEAL,3481,https://www.swiggy.com/city/bangalore/ibaco-mantri-square-mall-3rd-floor-rest49838
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,5218,Corner House Ice Cream,Seshadripuram,Seshadripuram,₹250 for two,Ice Cream|Desserts,4.7,54K+,35,2.8,True,True,,,,65254,https://www.swiggy.com/city/bangalore/corner-house-ice-cream-seshadripuram-rest5218
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,689528,Shyamji's Chole Bhature,Malleshwaram,Malleshwaram,₹300 for two,Street Food|Chaat,4.2,2.1K+,24,1.1,True,True,₹75 OFF,ABOVE ₹399,FLAT DEAL,255424,https://www.swiggy.com/city/bangalore/shyamjis-chole-bhature-malleshwaram-rest689528
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,92283,McDonald's,Orion Mall,Malleshwaram,₹400 for two,Burgers|Beverages|Cafe|Desserts,4.3,8.7K+,40,1.8,True,False,ITEMS,AT ₹64,,630,https://www.swiggy.com/city/bangalore/mcdonalds-orion-mall-malleshwaram-rest92283
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,1420747,Kanti Sweets,Malleshwaram,Malleshwaram,₹300 for two,Sweets|Snacks|Desserts,4.6,5,25,1.9,True,True,₹550 OFF,ABOVE ₹2499,FLAT DEAL,4700,https://www.swiggy.com/city/bangalore/kanti-sweets-malleshwaram-rest1420747
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,15174,Behrouz Biryani,Rajajinagar,Rajajinagar,₹500 for two,Biryani|North Indian|Kebabs|Mughlai|Lucknowi|Hyderabadi|Desserts|Beverages,4.2,8.4K+,39,2.7,True,False,65% OFF,UPTO ₹125,,1803,https://www.swiggy.com/city/bangalore/behrouz-biryani-rajajinagar-rest15174
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,288893,Meghana Foods,Dr. Rajkumar Road,Rajajinagar,₹500 for two,Biryani|Andhra|South Indian|Chinese|Seafood,4.5,70K+,34,2.6,True,False,,,,635,https://www.swiggy.com/city/bangalore/meghana-foods-dr-rajkumar-road-rajajinagar-rest288893
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,976547,Sadda Punjabi Dhaba,Nagapura,Rajajinagar,₹600 for two,Chinese|Tandoor,4,432,46,3.5,True,False,,,,174199,https://www.swiggy.com/city/bangalore/sadda-punjabi-dhaba-nagapura-rajajinagar-rest976547
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,690552,Narmada Chain of Restaurant,Rajajinagar,Rajajinagar,₹500 for two,Andhra|Biryani|South Indian,4.3,8.0K+,41,3.5,True,False,,,,411277,https://www.swiggy.com/city/bangalore/narmada-chain-of-restaurant-rajajinagar-rest690552
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,382780,Andhra Gunpowder,Valankni Road,Electronic City,₹350 for two,Andhra|Biryani|South Indian,4.4,6.7K+,37,1.6,True,False,ITEMS,AT ₹99,,10496,https://www.swiggy.com/city/bangalore/andhra-gunpowder-valankni-road-electronic-city-rest382780
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,12479,Pizza Hut,3rd Cross road,Electronic City,₹350 for two,Pizzas,4.3,22K+,35,1.2,True,False,70% OFF,UPTO ₹140,,721,https://www.swiggy.com/city/bangalore/pizza-hut-3rd-cross-road-electronic-city-rest12479
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,17311,KFC,1st Phase,Electronic City,₹400 for two,Burgers|Fast Food|Rolls & Wraps,4.2,36K+,25,0.7,True,False,50% OFF,,FLAT DEAL,547,https://www.swiggy.com/city/bangalore/kfc-1st-phase-electronic-city-rest17311
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,239857,Domino's Pizza,Thoguru,Begur Hobli,₹400 for two,Pizzas|Italian|Pastas|Desserts,4.4,6.9K+,20,1.4,True,False,ITEMS,AT ₹59,,2456,https://www.swiggy.com/city/bangalore/dominos-pizza-thoguru-begur-hobli-rest239857
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,660690,Theobroma,Electronic City,Electronic City,₹400 for two,Desserts,4.4,5.3K+,32,1.6,True,False,ITEMS,AT ₹37,,1040,https://www.swiggy.com/city/bangalore/theobroma-electronic-city-rest660690
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,12241,Thalassery Restaurant,Venlankani Doddathogur Village,Electronic City,₹300 for two,Kerala|Biryani| South Indian| Arabian|Chinese.|Beverages|Fast Food|Snacks|Desserts,4.3,56K+,33,1.3,True,False,ITEMS,AT ₹98,,14391,https://www.swiggy.com/city/bangalore/thalassery-restaurant-venlankani-doddathogur-village-electronic-city-rest12241
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,264148,Chaayos Chai+Snacks=Relax,Electronic City,Electronic City,₹250 for two,Beverages|Chaat|Bakery|Snacks|Street Food|healthy|Home Food|Maharashtrian|Italian|Desserts,4.4,4.5K+,32,1.5,True,False,51% OFF,,FLAT DEAL,281782,https://www.swiggy.com/city/bangalore/chaayos-chai-snacks-relax-electronic-city-rest264148
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,53996,"Frozen Bottle - Milkshakes, Desserts And Ice Cream",1st Phase,Electronic City,₹250 for two,Beverages|Ice Cream|Desserts,4.1,14K+,32,1.6,True,True,20% OFF,ABOVE ₹2000,FLAT DEAL,5655,https://www.swiggy.com/city/bangalore/frozen-bottle-milkshakes-desserts-and-ice-cream-1st-phase-electronic-city-rest53996
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,156420,The Good Bowl,Huskur Gate,Electronic City Phase 1,₹400 for two,Biryani|Pastas|Punjabi|Desserts|Beverages,4.3,2.2K+,35,2.6,True,False,ITEMS,AT ₹99,,7918,https://www.swiggy.com/city/bangalore/the-good-bowl-huskur-gate-electronic-city-phase-1-rest156420
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,186086,The Biryani Life,Huskur Gate,Electronic City Phase 1,₹250 for two,Biryani|Mughlai|Lucknowi|Hyderabadi|Kebabs|Desserts|Beverages,3.9,2.3K+,36,2.6,True,False,70% OFF,UPTO ₹140,,8496,https://www.swiggy.com/city/bangalore/the-biryani-life-huskur-gate-electronic-city-phase-1-rest186086
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,35862,Sweet Truth - Cake and Desserts,Huskur Gate,Electronic City Phase 1,₹450 for two,Desserts|Ice Cream|Bakery|Beverages,4.3,2.3K+,34,2.6,True,False,70% OFF,UPTO ₹140,,4444,https://www.swiggy.com/city/bangalore/sweet-truth-cake-and-desserts-huskur-gate-electronic-city-phase-1-rest35862
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,816059,Salad Days,Electronic City,Electronic city,₹500 for two,Salads|healthy|food|Snacks,4.5,2.7K+,27,1.4,True,False,ITEMS,AT ₹129,,796,https://www.swiggy.com/city/bangalore/salad-days-electronic-city-rest816059
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,390997,ZAZA Mughal Biryani,Doddathogur,Electronic City,₹250 for two,Biryani|North Indian|Awadhi,4.5,1.8K+,25,2.4,True,False,70% OFF,UPTO ₹140,,22473,https://www.swiggy.com/city/bangalore/zaza-mughal-biryani-doddathogur-electronic-city-rest390997
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,681430,LeanCrust Pizza- ThinCrust Experts,Doddathogur,Electronic City,₹300 for two,Pizzas|Italian|Desserts,4.6,1.1K+,25,2.4,True,False,70% OFF,UPTO ₹140,,11216,https://www.swiggy.com/city/bangalore/leancrust-pizza-thincrust-experts-doddathogur-electronic-city-rest681430
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,643656,"WeFit - Protein Bowls, Salads & Sandwiches",Doddathogur,Electronic City Phase 1,₹250 for two,Healthy Food|Salads|Keto|Snacks,4.7,1.1K+,25,2.4,True,False,ITEMS,AT ₹119,,355285,https://www.swiggy.com/city/bangalore/wefit-protein-bowls-salads-and-sandwiches-doddathogur-electronic-city-phase-1-rest643656
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,622021,MOJO Pizza - 2X Toppings,1st Phase,Electronic City,₹250 for two,Pizzas|Italian|Fast Food|Desserts,4.6,2.0K+,25,2.4,True,False,ITEMS,AT ₹99,,11329,https://www.swiggy.com/city/bangalore/mojo-pizza-2x-toppings-1st-phase-electronic-city-rest622021
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,390049,NH1 Bowls - Highway To North,Doddathogur,Electronic City,₹250 for two,North Indian|Punjabi|Home Food,4.7,1.5K+,25,2.4,True,False,ITEMS,AT ₹119,,22452,https://www.swiggy.com/city/bangalore/nh1-bowls-highway-to-north-doddathogur-electronic-city-rest390049
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,570510,Bakingo,Hulimangala Village,Anekal,₹299 for two,Bakery|Desserts|Beverages|Snacks,4.5,5.8K+,37,2.1,True,False,ITEMS,AT ₹69,,3818,https://www.swiggy.com/city/bangalore/bakingo-hulimangala-village-anekal-rest570510
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,244007,Wow! Momo,Neeladri Road,Electronic City-1,₹300 for two,Momos|Chinese|fastfood|Asian|Beverages,4.1,4.6K+,38,1.8,True,False,ITEMS,AT ₹49,,1776,https://www.swiggy.com/city/bangalore/wow-momo-neeladri-road-electronic-city-1-rest244007
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,744072,Boba Bhai - Bubble Tea & Korean Street Food,"2nd Cross, Phase 1",Electronic City,₹200 for two,Bubble Tea|Burger|Korean|Beverages|Fast Food|Juice and shake,4,1.4K+,35,0.7,True,False,ITEMS,AT ₹49,,361235,https://www.swiggy.com/city/bangalore/boba-bhai-bubble-tea-and-korean-street-food-2nd-cross-phase-1-electronic-city-rest744072
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,917327,McDonald's,Electronic City Phase 1,Velankani,₹400 for two,Burgers|Beverages|Cafe|Desserts,4.3,2.5K+,32,1.6,True,False,ITEMS,AT ₹64,,630,https://www.swiggy.com/city/bangalore/mcdonalds-electronic-city-phase-1-velankani-rest917327
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,660016,Eatillam,Electronic City,Electronic City,₹300 for two,Indian,4.3,2.8K+,43,1.9,True,False,,,,396375,https://www.swiggy.com/city/bangalore/eatillam-electronic-city-rest660016
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,760621,Namo Andhra,Dodda thoguru,Electronic City,₹350 for two,Andhra|Biryani|South Indian,4.2,397,37,1.6,True,True,₹100 OFF,ABOVE ₹449,FLAT DEAL,507121,https://www.swiggy.com/city/bangalore/namo-andhra-dodda-thoguru-electronic-city-rest760621
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,409538,Madras Meal Company,Valankni road,Electronic City,₹250 for two,Chettinad|South Indian,4.5,889,38,1.6,True,False,ITEMS,AT ₹99,,128893,https://www.swiggy.com/city/bangalore/madras-meal-company-valankni-road-electronic-city-rest409538
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,382380,Biryani Trip - Destination Hyderabad,Doddathoguru,Electronic City,₹400 for two,Biryani|Hyderabadi|Indian,4.3,601,39,1.6,True,False,ITEMS,AT ₹109,,441462,https://www.swiggy.com/city/bangalore/biryani-trip-destination-hyderabad-doddathoguru-electronic-city-rest382380
2026-09-19 21:12:19,Bengaluru,Hebbal,13.0358,77.597,560792,McDonald's,Ganganagar,RT Nagar,₹400 for two,Burgers|Beverages|Cafe|Desserts,4.1,8.5K+,34,1.6,True,False,ITEMS,AT ₹64,,630,https://www.swiggy.com/city/bangalore/mcdonalds-ganganagar-rt-nagar-rest560792
2026-09-19 21:12:19,Bengaluru,Hebbal,13.0358,77.597,385539,Andhra Gunpowder,Manorampalya,RT Nagar,₹350 for two,Andhra|Biryani|South Indian,4.5,6.9K+,30,1.8,True,False,ITEMS,AT ₹99,,10496,https://www.swiggy.com/city/bangalore/andhra-gunpowder-manorampalya-rt-nagar-rest385539
2026-09-19 21:12:19,Bengaluru,Hebbal,13.0358,77.597,111834,Bakingo,P&T Colony,Ganganagar,₹300 for two,Bakery|Desserts|Beverages|Snacks,4.5,11K+,30,2,True,False,ITEMS,AT ₹69,,3818,https://www.swiggy.com/city/bangalore/bakingo-p-and-t-colony-ganganagar-rest111834
2026-09-19 21:12:19,Bengaluru,Hebbal,13.0358,77.597,14555,Pizza Hut,RT Nagar,RT Nagar,₹350 for two,Pizzas,4,22K+,33,1.4,True,False,70% OFF,UPTO ₹140,,721,https://www.swiggy.com/city/bangalore/pizza-hut-rt-nagar-rest14555
2026-09-19 21:12:19,Bengaluru,Hebbal,13.0358,77.597,23843,Domino's Pizza,RT Nagar,RT Nagar,₹400 for two,Pizzas|Italian|Pastas|Desserts,4.4,29K+,20,1.9,True,False,ITEMS,AT ₹59,,2456,https://www.swiggy.com/city/bangalore/dominos-pizza-rt-nagar-rest23843
2026-09-19 21:12:19,Bengaluru,Hebbal,13.0358,77.597,17304,KFC,Ganganagar,R T Nagar,₹400 for two,Burgers|Fast Food|Rolls & Wraps,4,24K+,31,2.1,True,False,50% OFF,,FLAT DEAL,547,https://www.swiggy.com/city/bangalore/kfc-ganganagar-r-t-nagar-rest17304
2026-09-19 21:12:19,Bengaluru,Hebbal,13.0358,77.597,657861,The Belgian Waffle Co.,80 Feet Rd,RT Nagar,₹200 for two,Waffle|Desserts|Ice Cream|Beverages,4.6,2.2K+,30,1.6,True,True,30% OFF,UPTO ₹60,,2233,https://www.swiggy.com/city/bangalore/the-belgian-waffle-co-80-feet-rd-rt-nagar-rest657861
2026-09-19 21:12:19,Bengaluru,Hebbal,13.0358,77.597,156150,The Good Bowl,HMT Layout,Rt Nagar,₹400 for two,Biryani|North Indian|Pastas|Punjabi|Desserts|Beverages,4.5,1.2K+,31,1.4,True,False,ITEMS,AT ₹99,,7918,https://www.swiggy.com/city/bangalore/the-good-bowl-hmt-layout-rt-nagar-rest156150
2026-09-19 21:12:19,Bengaluru,Hebbal,13.0358,77.597,6758,Beijing Bites,RT Nagar,RT Nagar,₹450 for two,Chinese|Thai,4.4,20K+,27,1.3,True,False,70% OFF,UPTO ₹140,,103,https://www.swiggy.com/city/bangalore/beijing-bites-rt-nagar-rest6758
2026-09-19 21:12:19,Bengaluru,Hebbal,13.0358,77.597,186105,The Biryani Life,80 ft Road,RT Nagar,₹250 for two,Biryani|Mughlai|Lucknowi|Hyderabadi|Kebabs|Desserts|Beverages,3.9,2.0K+,31,1.4,True,False,70% OFF,UPTO ₹140,,8496,https://www.swiggy.com/city/bangalore/the-biryani-life-80-ft-road-rt-nagar-rest186105
2026-09-19 21:12:19,Bengaluru,Hebbal,13.0358,77.597,87164,Sweet Truth - Cake and Desserts,80 ft Road,RT Nagar,₹450 for two,Desserts|Ice Cream|Bakery|Beverages,4.2,1.1K+,28,1.4,True,False,70% OFF,UPTO ₹140,,4444,https://www.swiggy.com/city/bangalore/sweet-truth-cake-and-desserts-80-ft-road-rt-nagar-rest87164
2026-09-19 21:12:19,Bengaluru,Hebbal,13.0358,77.597,333153,Baskin Robbins - Ice Cream Desserts,Dinnur Main Road,R T Nagar,₹250 for two,Desserts|Ice Cream,4.5,920,33,2.6,True,True,ITEMS,AT ₹15,,5588,https://www.swiggy.com/city/bangalore/baskin-robbins-ice-cream-desserts-dinnur-main-road-r-t-nagar-rest333153
2026-09-19 21:12:19,Bengaluru,Hebbal,13.0358,77.597,17589,Polar Bear,Deve Gowda Nagar,R.T. Nagar,₹300 for two,Ice Cream|Desserts,4.7,11K+,25,2.2,True,True,,,,726,https://www.swiggy.com/city/bangalore/polar-bear-deve-gowda-nagar-r-t-nagar-rest17589
2026-09-19 21:12:19,Bengaluru,Hebbal,13.0358,77.597,721822,Cheesecake & co.,rt nagar,Koramangala,₹500 for two,Bakery|Desserts,4.6,1.6K+,27,1,True,True,₹100 OFF,ABOVE ₹199,FLAT DEAL,387417,https://www.swiggy.com/city/bangalore/cheesecake-and-co-rt-nagar-koramangala-rest721822
2026-09-19 21:12:19,Bengaluru,Hebbal,13.0358,77.597,622155,MOJO Pizza - 2X Toppings,Serviceman Colony,RT Nagar,₹250 for two,Pizzas|Italian|Fast Food|Desserts,4.3,2.0K+,25,2.4,True,False,ITEMS,AT ₹99,,11329,https://www.swiggy.com/city/bangalore/mojo-pizza-2x-toppings-serviceman-colony-rt-nagar-rest622155
2026-09-19 21:12:19,Bengaluru,Hebbal,13.0358,77.597,643787,"WeFit - Protein Bowls, Salads & Sandwiches",R T Nagar,Hebbala,₹250 for two,Healthy Food|Salads|Keto|Snacks,4.5,714,25,2.4,True,False,ITEMS,AT ₹119,,355285,https://www.swiggy.com/city/bangalore/wefit-protein-bowls-salads-and-sandwiches-r-t-nagar-hebbala-rest643787
2026-09-19 21:12:19,Bengaluru,Hebbal,13.0358,77.597,409511,ZAZA Mughal Biryani,Ex Serviceman Colony,RT Nagar,₹250 for two,Biryani|North Indian|Awadhi,4.1,1.0K+,25,2.4,True,False,70% OFF,UPTO ₹140,,22473,https://www.swiggy.com/city/bangalore/zaza-mughal-biryani-ex-serviceman-colony-rt-nagar-rest409511
2026-09-19 21:12:19,Bengaluru,Hebbal,13.0358,77.597,681565,LeanCrust Pizza- ThinCrust Experts,Ex Servicemen Colony,RT Nagar,₹300 for two,Pizzas|Italian|Desserts,4.3,726,25,2.4,True,False,70% OFF,UPTO ₹140,,11216,https://www.swiggy.com/city/bangalore/leancrust-pizza-thincrust-experts-ex-servicemen-colony-rt-nagar-rest681565
2026-09-19 21:12:19,Bengaluru,Hebbal,13.0358,77.597,48213,Kanti Sweets,RT Nagar,RT Nagar,₹150 for two,Sweets,4.6,2.7K+,24,1.7,True,False,,,,4700,https://www.swiggy.com/city/bangalore/kanti-sweets-rt-nagar-rest48213
2026-09-19 21:12:19,Bengaluru,Hebbal,13.0358,77.597,87155,Behrouz Biryani,80 ft Road,RT Nagar,₹500 for two,Biryani|North Indian|Kebabs|Mughlai|Lucknowi|Hyderabadi|Desserts|Beverages,4.3,4.5K+,33,1.4,True,False,65% OFF,UPTO ₹125,,1803,https://www.swiggy.com/city/bangalore/behrouz-biryani-80-ft-road-rt-nagar-rest87155
2026-09-19 21:12:19,Bengaluru,Hebbal,13.0358,77.597,762378,Namo Andhra,Manorampalya,RT Nagar,₹350 for two,Andhra|Biryani|South Indian,4.6,606,30,1.8,True,True,₹100 OFF,ABOVE ₹449,FLAT DEAL,507121,https://www.swiggy.com/city/bangalore/namo-andhra-manorampalya-rt-nagar-rest762378
2026-09-19 21:12:19,Bengaluru,Hebbal,13.0358,77.597,409547,Madras Meal Company,Manorampalya,RT Nagar,₹250 for two,South Indian|Chettinad,4.6,749,33,1.8,True,False,ITEMS,AT ₹99,,128893,https://www.swiggy.com/city/bangalore/madras-meal-company-manorampalya-rt-nagar-rest409547
2026-09-19 21:12:19,Bengaluru,Hebbal,13.0358,77.597,167640,Easybites By Empire,Krishnappa Block,RT Nagar,₹200 for two,Burgers|sandwich|Fast Food|Beverages|Rolls & Wraps,4.3,8.1K+,43,2.4,True,False,,,,443171,https://www.swiggy.com/city/bangalore/easybites-by-empire-krishnappa-block-rt-nagar-rest167640
2026-09-19 21:12:19,Bengaluru,Hebbal,13.0358,77.597,238473,Pot Biryani,Nagawara,Nagawara,₹300 for two,North Indian|Biryani|Andhra|Hyderabadi,3.9,4.7K+,39,3,True,False,ITEMS,AT ₹19,,729,https://www.swiggy.com/city/bangalore/pot-biryani-nagawara-rest238473
2026-09-19 21:12:19,Bengaluru,BTM Layout,12.9166,77.6101,23683,McDonald's,2nd Stage,Btm Layout,₹400 for two,Burgers|Beverages|Cafe|Desserts,4.3,61K+,24,0.8,True,False,ITEMS,AT ₹64,,630,https://www.swiggy.com/city/bangalore/mcdonalds-2nd-stage-btm-layout-rest23683
