scrape_ts,city,probe_locality,probe_lat,probe_lng,restaurant_id,name,locality,area_name,cost_for_two_raw,cuisines,avg_rating,total_ratings_raw,delivery_time_min,last_mile_km,is_open,veg_only,offer_header,offer_subheader,offer_tag,chain_parent_id,cost_for_two,n_ratings,offer_type,offer_pct,offer_flat,offer_cap,offer_min_order,item_price,locality_reach,chain_outlets,is_chain,n_cuisines,primary_cuisine,has_offer,log_cost,log_votes,cost_w,cost_pct_in_city
2026-09-19 21:12:19,Hyderabad,Dilsukhnagar,17.3687,78.5247,189412,The Biryani Life,Moosarambagh,New Malakpet,₹250 for two,Biryani|Mughlai|Lucknowi|Hyderabadi|Kebabs|Desserts|Beverages,3.6,1.2K+,30,1.2,True,False,70% OFF,UPTO ₹140,,8496,250.0,1200.0,percent,70.0,0.0,140.0,,,1,31,1,7,Biryani,1,5.521460917862246,7.0909098220799835,250.0,0.25757575757575757
2026-09-19 21:12:19,Pune,Wakad,18.5985,73.7625,191308,The Biryani Life,Choudhary Park,Wakad,₹250 for two,Biryani|Mughlai|Lucknowi|Hyderabadi|Kebabs|Desserts|Beverages,4.1,1.8K+,17,1.2,True,False,70% OFF,UPTO ₹140,,8496,250.0,1800.0,percent,70.0,0.0,140.0,,,1,31,1,7,Biryani,1,5.521460917862246,7.496097345175956,250.0,0.2821576763485477
2026-09-19 21:12:19,Pune,Camp,18.5158,73.8785,191336,The Biryani Life,Saifee Street,Camp,₹250 for two,Biryani|Mughlai|Lucknowi|Hyderabadi|Kebabs|Desserts|Beverages,4.1,1.4K+,15,0.4,True,False,70% OFF,UPTO ₹140,,8496,250.0,1400.0,percent,70.0,0.0,140.0,,,1,31,1,7,Biryani,1,5.521460917862246,7.244941546337007,250.0,0.2821576763485477
2026-09-19 21:12:19,Pune,Viman Nagar,18.5679,73.9143,191348,The Biryani Life,Rosary School,Viman Nagar,₹250 for two,Biryani|Mughlai|Lucknowi|Hyderabadi|Kebabs|Desserts|Beverages,4.3,1.8K+,21,0.4,True,False,70% OFF,UPTO ₹140,,8496,250.0,1800.0,percent,70.0,0.0,140.0,,,1,31,1,7,Biryani,1,5.521460917862246,7.496097345175956,250.0,0.2821576763485477
2026-09-19 21:12:19,Chennai,Adyar,13.0012,80.2565,191366,The Biryani Life,Besant Nagar,Adyar,₹250 for two,Biryani|Mughlai|Lucknowi|Hyderabadi|Kebabs|Desserts|Beverages,4.1,2.2K+,13,0.6,True,False,70% OFF,UPTO ₹140,,8496,250.0,2200.0,percent,70.0,0.0,140.0,,,1,31,1,7,Biryani,1,5.521460917862246,7.696667081526462,250.0,0.24380165289256198
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,191413,The Biryani Life,Mahalakhsmi Nagar,Porur,₹250 for two,Biryani|Mughlai|Lucknowi|Hyderabadi|Kebabs|Desserts|Beverages,4.0,2.6K+,17,0.3,True,False,70% OFF,UPTO ₹140,,8496,250.0,2600.0,percent,70.0,0.0,140.0,,,1,31,1,7,Biryani,1,5.521460917862246,7.8636512654486515,250.0,0.24380165289256198
2026-09-19 21:12:19,Chennai,Mylapore,13.0339,80.2698,191516,The Biryani Life,Bharathi Salai,Triplicane,₹250 for two,Biryani|Mughlai|Lucknowi|Hyderabadi|Kebabs|Desserts|Beverages,4.0,1.9K+,28,3.7,True,False,70% OFF,UPTO ₹140,,8496,250.0,1900.0,percent,70.0,0.0,140.0,,,1,31,1,7,Biryani,1,5.521460917862246,7.550135342488429,250.0,0.24380165289256198
2026-09-19 21:12:19,Kolkata,Ballygunge,22.529,88.365,191563,The Biryani Life,First Lane,Ballygunge,₹250 for two,Biryani|Mughlai|Lucknowi|Hyderabadi|Kebabs|Desserts|Beverages,4.1,1.2K+,29,0.7,True,False,70% OFF,UPTO ₹140,,8496,250.0,1200.0,percent,70.0,0.0,140.0,,,1,31,1,7,Biryani,1,5.521460917862246,7.0909098220799835,250.0,0.2841409691629956
2026-09-19 21:12:19,Delhi,Vasant Kunj,28.52,77.1591,194937,Subway,Vasant Kunj,VASANT SQUARE MALL,₹350 for two,sandwich|Salads|wrap|Healthy Food,4.3,3.8K+,21,0.7,True,False,,,,2,350.0,3800.0,none,0.0,0.0,,,,1,51,1,4,sandwich,0,5.857933154483459,8.24301946898925,350.0,0.5381165919282511
2026-09-19 21:12:19,Pune,Hinjewadi,18.5913,73.7389,197247,The Belgian Waffle Co.,2nd Phase,Wakad,₹200 for two,Waffle|Desserts|Ice Cream|Beverages,4.3,5.3K+,26,3.7,True,True,30% OFF,UPTO ₹60,,2233,200.0,5300.0,percent,30.0,0.0,60.0,,,2,47,1,4,Waffle,1,5.298317366548036,8.575650760987806,200.0,0.12863070539419086
2026-09-19 21:12:19,Mumbai,Lower Parel,18.996,72.8258,198043,"Frozen Bottle - Milkshakes, Desserts And Ice Cream",Prabhadevi,Sayani Road,₹300 for two,Beverages|Ice Cream|Desserts,4.1,2.5K+,38,3.8,True,True,70% OFF,UPTO ₹140,,5655,300.0,2500.0,percent,70.0,0.0,140.0,,,1,12,1,3,Beverages,1,5.703782474656201,7.824445930877619,300.0,0.4312267657992565
2026-09-19 21:12:19,Delhi,Lajpat Nagar,28.5677,77.2433,198428,Haldiram's,Ring Road,Lajpat Nagar - 3,₹450 for two,Cakes|Beverages|Desserts,4.3,17K+,33,0.7,True,True,ITEMS,AT ₹49,,377669,450.0,17000.0,item_price_point,0.0,0.0,,,49.0,1,3,1,3,Cakes,1,6.1092475827643655,9.741027444837728,450.0,0.9013452914798207
2026-09-19 21:12:19,Pune,Aundh,18.559,73.8077,200728,Ganesh Bhel -Link Road,Pashan,Pashan,₹200 for two,Street Food|Fast Food|sandwich|pav bhaji,4.2,1.8K+,24,3.9,True,True,ITEMS,AT ₹69,,571357,200.0,1800.0,item_price_point,0.0,0.0,,,69.0,1,1,0,4,Street Food,1,5.298317366548036,7.496097345175956,200.0,0.12863070539419086
2026-09-19 21:12:19,Kolkata,Salt Lake,22.58,88.42,203763,Sweet Truth - Cake and Desserts,Nabadiganta Industrial Township Authority,"Sector 5, Salt Lake",₹450 for two,Desserts|Ice Cream|Bakery|Beverages,4.6,2.6K+,29,2.8,True,False,ITEMS,AT ₹79,,4444,450.0,2600.0,item_price_point,0.0,0.0,,,79.0,1,32,1,4,Desserts,1,6.1092475827643655,7.8636512654486515,450.0,0.8039647577092511
2026-09-19 21:12:19,Kolkata,Salt Lake,22.58,88.42,203764,The Good Bowl,Nabadiganta Industrial Township Authority,"Sector 5, Salt Lake",₹400 for two,Biryani|North Indian|Pastas|Punjabi|Desserts|Beverages,4.5,3.3K+,36,2.8,True,False,ITEMS,AT ₹129,,7918,400.0,3300.0,item_price_point,0.0,0.0,,,129.0,1,31,1,6,Biryani,1,5.991464547107982,8.101980731853192,400.0,0.6938325991189427
2026-09-19 21:12:19,Kolkata,Salt Lake,22.58,88.42,203844,The Biryani Life,Nabadiganta Industrial Township Authority,"Sector 5, Salt Lake",₹500 for two,Biryani|Mughlai|Lucknowi|Hyderabadi|Kebabs|Desserts|Beverages,4.3,728,33,2.8,True,False,70% OFF,UPTO ₹140,,8496,500.0,728.0,percent,70.0,0.0,140.0,,,1,31,1,7,Biryani,1,6.214608098422191,6.591673732008658,500.0,0.8744493392070485
2026-09-19 21:12:19,Pune,Camp,18.5158,73.8785,203924,Burger King,Fatima Nagar,Wanowrie,₹350 for two,Burgers|American,4.1,18K+,26,3.8,True,False,ITEMS,AT ₹39,,166,350.0,18000.0,item_price_point,0.0,0.0,,,39.0,1,44,1,2,Burgers,1,5.857933154483459,9.798182590890704,350.0,0.549792531120332
2026-09-19 21:12:19,Chennai,Mylapore,13.0339,80.2698,204107,NIC Ice Creams,Luz church road,Mylapore,₹120 for two,Desserts|Ice Cream,4.6,8.6K+,18,2.4,True,True,70% OFF,UPTO ₹140,,6249,120.0,8600.0,percent,70.0,0.0,140.0,,,2,35,1,2,Desserts,1,4.787491742782046,9.059633754551479,120.0,0.024793388429752067
2026-09-19 21:12:19,Delhi,Mayur Vihar,28.6092,77.2952,205404,Rollsking,1St Phase,Mayur Vihar,₹250 for two,Rolls & Wraps|Fast Food|Snacks|Beverages|North Indian,4.1,6.8K+,21,1.1,True,False,30% OFF,UPTO ₹75,,4697,250.0,6800.0,percent,30.0,0.0,75.0,,,1,3,1,5,Rolls & Wraps,1,5.521460917862246,8.824824939175638,250.0,0.21973094170403587
2026-09-19 21:12:19,Hyderabad,Miyapur,17.4968,78.3577,208050,G.Pulla Reddy - Pure Ghee Sweets,Miyapur,Miyapur,₹300 for two,Sweets|Snacks|Bakery,4.4,9.7K+,28,1.5,True,True,,,,606921,300.0,9700.0,none,0.0,0.0,,,,1,2,0,3,Sweets,0,5.703782474656201,9.179984251961283,300.0,0.48484848484848486
2026-09-19 21:12:19,Kolkata,Ballygunge,22.529,88.365,208994,The Good Bowl,First Lane,Ballygunge,₹400 for two,Biryani|North Indian|Pastas|Punjabi|Desserts|Beverages,4.4,4.5K+,28,0.7,True,False,ITEMS,AT ₹129,,7918,400.0,4500.0,item_price_point,0.0,0.0,,,129.0,1,31,1,6,Biryani,1,5.991464547107982,8.412054873292933,400.0,0.6938325991189427
2026-09-19 21:12:19,Hyderabad,Secunderabad,17.4399,78.4983,209311,Almond House,SD Road,Secunderabad,₹500 for two,Sweets|Desserts|Snacks|Beverages,4.6,10K+,23,0.6,True,True,₹125 OFF,ABOVE ₹999,FLAT DEAL,40,500.0,10000.0,flat,0.0,125.0,,999.0,,1,2,0,4,Sweets,1,6.214608098422191,9.210440366976517,500.0,0.8528138528138528
2026-09-19 21:12:19,Bengaluru,Whitefield,12.9698,77.75,211189,"Frozen Bottle - Milkshakes, Desserts And Ice Cream",Whitefield Main Road,Whitefield,₹250 for two,Beverages|Ice Cream|Desserts,4.1,2.9K+,21,0.1,True,True,70% OFF,UPTO ₹140,,5655,250.0,2900.0,percent,70.0,0.0,140.0,,,1,12,1,3,Beverages,1,5.521460917862246,7.972810784121404,250.0,0.25296442687747034
2026-09-19 21:12:19,Bengaluru,Whitefield,12.9698,77.75,214654,Polar Bear,Brooke Bond First Cross,Whitefield,₹400 for two,Ice Cream|Desserts,4.5,6.9K+,29,0.6,True,True,,,,726,400.0,6900.0,none,0.0,0.0,,,,1,7,1,2,Ice Cream,0,5.991464547107982,8.839421607620602,400.0,0.7628458498023716
2026-09-19 21:12:19,Pune,Kothrud,18.5074,73.8077,218321,Theobroma,Kothrud,Kothrud,₹400 for two,Bakery|Desserts,4.6,9.8K+,17,2.1,True,False,ITEMS,AT ₹37,,1040,400.0,9800.0,item_price_point,0.0,0.0,,,37.0,1,44,1,2,Bakery,1,5.991464547107982,9.19023970026918,400.0,0.7365145228215768
2026-09-19 21:12:19,Bengaluru,Indiranagar,12.9784,77.6408,219201,Bangalore Mandarin,Indiranagar,Indiranagar,₹800 for two,Chinese,4.4,10K+,35,0.5,True,False,,,,20097,800.0,10000.0,none,0.0,0.0,,,,1,1,0,1,Chinese,0,6.684611727667927,9.210440366976517,800.0,0.9920948616600791
2026-09-19 21:12:19,Mumbai,Borivali,19.2307,72.8567,219410,McDonald's,Nirman Height,Borivali West,₹400 for two,Burgers|Beverages|Cafe|Desserts,4.3,11K+,33,1.7,True,False,ITEMS,AT ₹64,,630,400.0,11000.0,item_price_point,0.0,0.0,,,64.0,1,55,1,4,Burgers,1,5.991464547107982,9.305741456739435,400.0,0.7193308550185874
2026-09-19 21:12:19,Mumbai,Thane West,19.2183,72.9781,221810,Burger King,Lake City Mall,Thane West,₹350 for two,Burgers|American,4.2,47K+,20,0.2,True,False,ITEMS,AT ₹39,,166,350.0,47000.0,item_price_point,0.0,0.0,,,39.0,1,44,1,2,Burgers,1,5.857933154483459,10.757924157061597,350.0,0.5353159851301115
2026-09-19 21:12:19,Kolkata,Garia,22.465,88.39,222422,Azad Hind Dhaba,Tollygunge,Tollygunge,₹500 for two,North Indian|Tandoor|Chinese|Biryani|Snacks,4.3,28K+,42,4.2,True,False,ITEMS,AT ₹19,,6275,500.0,28000.0,item_price_point,0.0,0.0,,,19.0,2,3,1,5,North Indian,1,6.214608098422191,10.239995502805316,500.0,0.8744493392070485
2026-09-19 21:12:19,Kolkata,Park Street,22.553,88.352,222423,Azad Hind Dhaba,Bhawanipur,South Kolkata,₹500 for two,North Indian|Tandoor|Chinese|Biryani|Snacks,4.3,12K+,45,3.0,True,False,ITEMS,AT ₹19,,6275,500.0,12000.0,item_price_point,0.0,0.0,,,19.0,1,3,1,5,North Indian,1,6.214608098422191,9.392745258631441,500.0,0.8744493392070485
2026-09-19 21:12:19,Kolkata,New Town,22.58,88.46,224024,Sweet Truth - Cake and Desserts,ACTION AREA 1B,Rajarhat,₹450 for two,Desserts|Ice Cream|Bakery|Beverages,4.4,4.0K+,20,0.7,True,False,ITEMS,AT ₹69,,4444,450.0,4000.0,item_price_point,0.0,0.0,,,69.0,1,32,1,4,Desserts,1,6.1092475827643655,8.294299608857235,450.0,0.8039647577092511
2026-09-19 21:12:19,Kolkata,New Town,22.58,88.46,224025,The Good Bowl,ACTION AREA 1B,Rajarhat,₹400 for two,Biryani|North Indian|Pastas|Punjabi|Desserts|Beverages,4.4,2.9K+,24,0.6,True,False,ITEMS,AT ₹129,,7918,400.0,2900.0,item_price_point,0.0,0.0,,,129.0,1,31,1,6,Biryani,1,5.991464547107982,7.972810784121404,400.0,0.6938325991189427
2026-09-19 21:12:19,Kolkata,New Town,22.58,88.46,224026,The Biryani Life,ACTION AREA 1B,Rajarhat,₹250 for two,Biryani|Mughlai|Lucknowi|Hyderabadi|Kebabs|Desserts|Beverages,4.2,1.2K+,26,0.6,True,False,70% OFF,UPTO ₹140,,8496,250.0,1200.0,percent,70.0,0.0,140.0,,,1,31,1,7,Biryani,1,5.521460917862246,7.0909098220799835,250.0,0.2841409691629956
2026-09-19 21:12:19,Kolkata,New Town,22.58,88.46,224027,LunchBox - Meals and Thalis,ACTION AREA 1B,Rajarhat,₹200 for two,Thalis|North Indian|Biryani,4.5,5.6K+,25,0.6,True,False,ITEMS,AT ₹99,,4925,200.0,5600.0,item_price_point,0.0,0.0,,,99.0,1,17,1,3,Thalis,1,5.298317366548036,8.630700432209832,200.0,0.19162995594713655
2026-09-19 21:12:19,Delhi,Rohini,28.7495,77.0565,225317,La Pino'z Pizza,Rohini,New Friends Colony,₹300 for two,Pizzas|Pastas|Italian|Fast Food,4.2,20K+,44,8.3,True,False,70% OFF,UPTO ₹140,,4961,300.0,20000.0,percent,70.0,0.0,140.0,,,1,24,1,4,Pizzas,1,5.703782474656201,9.90353755128617,300.0,0.3991031390134529
2026-09-19 21:12:19,Pune,Kothrud,18.5074,73.8077,226432,Wow! China,Kothrud,Kothrud,₹300 for two,Chinese|Asian|fastfood|Beverages|Snacks,3.9,3.8K+,25,2.1,True,False,70% OFF,UPTO ₹140,,226836,300.0,3800.0,percent,70.0,0.0,140.0,,,1,20,1,5,Chinese,1,5.703782474656201,8.24301946898925,300.0,0.42323651452282157
2026-09-19 21:12:19,Chennai,Nungambakkam,13.0569,80.2425,229925,Wow! China,Rangarajapuram,Kodambakkam,₹350 for two,Chinese|Asian|fastfood|Beverages|Snacks,3.8,4.7K+,23,2.5,True,False,70% OFF,UPTO ₹140,,226836,350.0,4700.0,percent,70.0,0.0,140.0,,,1,20,1,5,Chinese,1,5.857933154483459,8.45553053102413,350.0,0.5516528925619835
2026-09-19 21:12:19,Mumbai,Lower Parel,18.996,72.8258,229952,Tibb's Frankie,Ward-D,Tardeo,₹250 for two,Rolls & Wraps|Fast Food|Snacks|Indian,4.6,5.5K+,27,4.6,True,False,ITEMS,AT ₹49,,216056,250.0,5500.0,item_price_point,0.0,0.0,,,49.0,1,4,1,4,Rolls & Wraps,1,5.521460917862246,8.612685172875459,250.0,0.2695167286245353
2026-09-19 21:12:19,Chennai,T. Nagar,13.0418,80.2341,230595,Wow! Momo,Anna Salai,Teynampet,₹300 for two,Momos|Chinese|fastfood|Asian|Beverages,4.2,6.5K+,24,1.7,True,False,70% OFF,UPTO ₹140,,1776,300.0,6500.0,percent,70.0,0.0,140.0,,,1,22,1,5,Momos,1,5.703782474656201,8.77971129020447,300.0,0.4049586776859504
2026-09-19 21:12:19,Mumbai,Thane West,19.2183,72.9781,230787,Deliure & The Eatrium,Thane West,Thane West,₹200 for two,Desserts|Bakery|Snacks|Chaat|Pizzas,4.6,15K+,25,1.8,True,False,ITEMS,AT ₹99,,70641,200.0,15000.0,item_price_point,0.0,0.0,,,99.0,1,5,1,5,Desserts,1,5.298317366548036,9.61587214452889,200.0,0.13382899628252787
2026-09-19 21:12:19,Kolkata,Garia,22.465,88.39,231514,Wow! China,Santoshpur,Santoshpur,₹300 for two,Chinese|Asian|fastfood|Beverages|Snacks,4.0,9.8K+,35,2.4,True,False,70% OFF,UPTO ₹140,,226836,300.0,9800.0,percent,70.0,0.0,140.0,,,1,20,1,5,Chinese,1,5.703782474656201,9.19023970026918,300.0,0.42290748898678415
2026-09-19 21:12:19,Kolkata,Shyambazar,22.599,88.37,231998,Cafe Coffee Day,B B D Bagh,Burrabazar,₹400 for two,Beverages|Cafe|Snacks|Desserts|Burgers|Ice Cream|Bakery|Fast Food,4.5,973,29,0.8,True,False,70% OFF,UPTO ₹140,,1,400.0,973.0,percent,70.0,0.0,140.0,,,1,3,1,8,Beverages,1,5.991464547107982,6.881411303642535,400.0,0.6938325991189427
2026-09-19 21:12:19,Mumbai,Borivali,19.2307,72.8567,233325,Burger King,"Nirman Heights, Borivali",Borivali West,₹350 for two,Burgers|American,4.3,20K+,23,1.7,True,False,ITEMS,AT ₹39,,166,350.0,20000.0,item_price_point,0.0,0.0,,,39.0,1,44,1,2,Burgers,1,5.857933154483459,9.90353755128617,350.0,0.5353159851301115
2026-09-19 21:12:19,Mumbai,Chembur,19.0522,72.9005,233331,Burger King,SG Barve Marg,Kurla,₹350 for two,Burgers|American,4.3,14K+,28,2.7,True,False,ITEMS,AT ₹39,,166,350.0,14000.0,item_price_point,0.0,0.0,,,39.0,1,44,1,2,Burgers,1,5.857933154483459,9.546884034617925,350.0,0.5353159851301115
2026-09-19 21:12:19,Delhi,Pitampura,28.6942,77.1317,233801,KFC,Rani Bagh,Pitampura,₹400 for two,Burgers|Fast Food|Rolls & Wraps,4.2,7.3K+,21,1.5,True,False,50% OFF,,FLAT DEAL,547,400.0,7300.0,percent,50.0,0.0,,,,1,58,1,3,Burgers,1,5.991464547107982,8.895766604056085,400.0,0.7511210762331838
2026-09-19 21:12:19,Chennai,Adyar,13.0012,80.2565,234933,Wow! Momo,Adyar,Adyar,₹300 for two,Momos|Chinese|fastfood|Asian|Beverages,4.2,12K+,19,1.1,True,False,70% OFF,UPTO ₹140,,1776,300.0,12000.0,percent,70.0,0.0,140.0,,,1,22,1,5,Momos,1,5.703782474656201,9.392745258631441,300.0,0.4049586776859504
2026-09-19 21:12:19,Chennai,OMR Thoraipakkam,12.94,80.234,234986,McDonald's,Gire Thoraipakkam,Nehru Nagar,₹400 for two,Burgers|Beverages|Cafe|Desserts,4.3,18K+,26,1.8,True,False,ITEMS,AT ₹64,,630,400.0,18000.0,item_price_point,0.0,0.0,,,64.0,1,55,1,4,Burgers,1,5.991464547107982,9.798182590890704,400.0,0.7396694214876033
2026-09-19 21:12:19,Pune,Kharadi,18.5515,73.947,235191,Biryani By Kilo,Yashwant Nagar,Kharadi,₹700 for two,Biryani|Hyderabadi|North Indian|Kebabs|Mughlai|Desserts,3.9,11K+,26,1.8,True,False,70% OFF,UPTO ₹140,,130,700.0,11000.0,percent,70.0,0.0,140.0,,,1,11,1,6,Biryani,1,6.551080335043404,9.305741456739435,700.0,0.9875518672199171
2026-09-19 21:12:19,Chennai,OMR Thoraipakkam,12.94,80.234,237518,The Belgian Waffle Co.,Old Mahabalipuram Rd,Perungudi,₹200 for two,Waffle|Desserts|Ice Cream|Beverages,4.7,5.8K+,20,1.5,True,True,30% OFF,UPTO ₹60,,2233,200.0,5800.0,percent,30.0,0.0,60.0,,,1,47,1,4,Waffle,1,5.298317366548036,8.665785595466064,200.0,0.10950413223140495
2026-09-19 21:12:19,Bengaluru,Marathahalli,12.9591,77.6974,237665,McDonald's,Preatige Tech park,Kadubeesanahalli,₹400 for two,Burgers|Beverages|Cafe|Desserts,4.1,11K+,39,2.9,True,False,ITEMS,AT ₹64,,630,400.0,11000.0,item_price_point,0.0,0.0,,,64.0,1,55,1,4,Burgers,1,5.991464547107982,9.305741456739435,400.0,0.7628458498023716
2026-09-19 21:12:19,Hyderabad,Madhapur,17.4483,78.3915,238125,The Biryani Life,Serlingampally,Hitech City,₹250 for two,Biryani|Mughlai|Lucknowi|Hyderabadi|Kebabs|Desserts|Beverages,3.5,1.0K+,30,3.0,True,False,70% OFF,UPTO ₹140,,8496,250.0,1000.0,percent,70.0,0.0,140.0,,,1,31,1,7,Biryani,1,5.521460917862246,6.90875477931522,250.0,0.25757575757575757
2026-09-19 21:12:19,Pune,Baner,18.559,73.7868,238146,Theobroma,Baner,Baner,₹400 for two,Bakery|Desserts,4.5,10K+,13,2.3,True,False,ITEMS,AT ₹37,,1040,400.0,10000.0,item_price_point,0.0,0.0,,,37.0,1,44,1,2,Bakery,1,5.991464547107982,9.210440366976517,400.0,0.7365145228215768
2026-09-19 21:12:19,Bengaluru,Hebbal,13.0358,77.597,238473,Pot Biryani,Nagawara,Nagawara,₹300 for two,North Indian|Biryani|Andhra|Hyderabadi,3.9,4.7K+,39,3.0,True,False,ITEMS,AT ₹19,,729,300.0,4700.0,item_price_point,0.0,0.0,,,19.0,1,1,0,4,North Indian,1,5.703782474656201,8.45553053102413,300.0,0.4782608695652174
2026-09-19 21:12:19,Bengaluru,BTM Layout,12.9166,77.6101,239855,Domino's Pizza,Bannerghatta Road,JP Nagar,₹400 for two,Pizzas|Italian|Pastas|Desserts,4.6,5.5K+,20,1.8,True,False,ITEMS,AT ₹39,,2456,400.0,5500.0,item_price_point,0.0,0.0,,,39.0,1,51,1,4,Pizzas,1,5.991464547107982,8.612685172875459,400.0,0.7628458498023716
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,239857,Domino's Pizza,Thoguru,Begur Hobli,₹400 for two,Pizzas|Italian|Pastas|Desserts,4.4,6.9K+,20,1.4,True,False,ITEMS,AT ₹59,,2456,400.0,6900.0,item_price_point,0.0,0.0,,,59.0,1,51,1,4,Pizzas,1,5.991464547107982,8.839421607620602,400.0,0.7628458498023716
2026-09-19 21:12:19,Delhi,Pitampura,28.6942,77.1317,240739,Pizza Hut,Pitampura,Pitampura,₹350 for two,Pizzas,4.2,3.7K+,26,1.5,True,False,50% OFF,,FLAT DEAL,721,350.0,3700.0,percent,50.0,0.0,,,,1,46,1,1,Pizzas,1,5.857933154483459,8.216358332386156,350.0,0.5381165919282511
2026-09-19 21:12:19,Delhi,Connaught Place,28.6315,77.2167,242282,McDonald's,Rajiv Chowk,Connaught Place,₹400 for two,American|Fast Food|Beverages,4.5,3.9K+,13,0.8,True,False,ITEMS,AT ₹52,,630,400.0,3900.0,item_price_point,0.0,0.0,,,52.0,1,55,1,3,American,1,5.991464547107982,8.268988209506656,400.0,0.7511210762331838
2026-09-19 21:12:19,Chennai,Mylapore,13.0339,80.2698,242424,Paradise Biryani,Thyagaraya Nagar,T. Nagar,₹400 for two,Biryani|Kebabs|North Indian|Hyderabadi,4.2,23K+,34,5.0,True,False,70% OFF,UPTO ₹140,,700,400.0,23000.0,percent,70.0,0.0,140.0,,,1,3,1,4,Biryani,1,5.991464547107982,10.043292972227004,400.0,0.7396694214876033
2026-09-19 21:12:19,Pune,Kharadi,18.5515,73.947,242684,NIC Ice Creams,Ubale Nagar,Wagholi,₹120 for two,Desserts|Ice Cream,4.6,4.0K+,18,3.9,True,True,ITEMS,AT ₹42,,6249,120.0,4000.0,item_price_point,0.0,0.0,,,42.0,1,35,1,2,Desserts,1,4.787491742782046,8.294299608857235,120.0,0.012448132780082987
2026-09-19 21:12:19,Kolkata,Salt Lake,22.58,88.42,242966,La Pino'z Pizza,Sector 1,Bidhannagar,₹250 for two,Pizzas|Pastas|Italian|Desserts|Beverages,4.0,13K+,40,3.0,True,False,50% OFF,,FLAT DEAL,4961,250.0,13000.0,percent,50.0,0.0,,,,1,24,1,5,Pizzas,1,5.521460917862246,9.472781556562168,250.0,0.2841409691629956
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,244007,Wow! Momo,Neeladri Road,Electronic City-1,₹300 for two,Momos|Chinese|fastfood|Asian|Beverages,4.1,4.6K+,38,1.8,True,False,ITEMS,AT ₹49,,1776,300.0,4600.0,item_price_point,0.0,0.0,,,49.0,1,22,1,5,Momos,1,5.703782474656201,8.434028950155469,300.0,0.4782608695652174
2026-09-19 21:12:19,Pune,Viman Nagar,18.5679,73.9143,244365,Aha! Baangali,Viman Nagar,Viman Nagar,₹400 for two,Bengali,4.3,3.2K+,23,0.7,True,False,70% OFF,UPTO ₹140,,22183,400.0,3200.0,percent,70.0,0.0,140.0,,,1,2,0,1,Bengali,1,5.991464547107982,8.071218539969863,400.0,0.7365145228215768
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,248144,NIC Ice Creams,Porurr,Bala Murugan Koil,₹120 for two,Desserts|Ice Cream,4.7,8.5K+,11,0.8,True,True,70% OFF,UPTO ₹140,,6249,120.0,8500.0,percent,70.0,0.0,140.0,,,1,35,1,2,Desserts,1,4.787491742782046,9.04793908261736,120.0,0.024793388429752067
2026-09-19 21:12:19,Chennai,Tambaram,12.9249,80.1,248146,NIC Ice Creams,Elumalai Street,Tambaram,₹120 for two,Desserts|Ice Cream,4.7,6.4K+,15,1.7,True,True,70% OFF,UPTO ₹140,,6249,120.0,6400.0,percent,70.0,0.0,140.0,,,1,35,1,2,Desserts,1,4.787491742782046,8.764209507142004,120.0,0.024793388429752067
2026-09-19 21:12:19,Hyderabad,Madhapur,17.4483,78.3915,248771,Raju Gari Biryani,"AYYAPA SOCIETY, MADHAPUR.",Madhapur,₹200 for two,Biryani|Snacks|Chinese|Mughlai,3.7,71K+,14,0.2,True,False,70% OFF,UPTO ₹140,,165947,200.0,71000.0,percent,70.0,0.0,140.0,,,1,6,1,4,Biryani,1,5.298317366548036,11.170449240431308,200.0,0.09523809523809523
2026-09-19 21:12:19,Kolkata,Dumdum,22.642,88.422,249207,Baskin Robbins - Ice Cream Desserts,DHALIPARA,Kaikhali,₹350 for two,Ice Cream|Desserts,4.7,3.7K+,28,4.2,True,True,ITEMS,AT ₹15,,5588,350.0,3700.0,item_price_point,0.0,0.0,,,15.0,1,59,1,2,Ice Cream,1,5.857933154483459,8.216358332386156,350.0,0.5550660792951542
2026-09-19 21:12:19,Bengaluru,Marathahalli,12.9591,77.6974,249712,"Faasos - Wraps, Rolls & Shawarma",Tulasi theater,Marathahalli,₹200 for two,Wraps|rolls|Fast Food|Burger|shawarma|Rice Bowls,4.1,3.1K+,46,0.7,True,False,ITEMS,AT ₹10,,21809,200.0,3100.0,item_price_point,0.0,0.0,,,10.0,1,15,1,6,Wraps,1,5.298317366548036,8.03947991910045,200.0,0.08498023715415019
2026-09-19 21:12:19,Bengaluru,Marathahalli,12.9591,77.6974,249713,Behrouz Biryani,Tulasi theater,Marathahalli,₹500 for two,Biryani|North Indian|Kebabs|Mughlai|Lucknowi|Hyderabadi|Desserts|Beverages,3.9,2.0K+,40,0.7,True,False,65% OFF,UPTO ₹125,,1803,500.0,2000.0,percent,65.0,0.0,125.0,,,1,12,1,8,Biryani,1,6.214608098422191,7.601402334583733,500.0,0.9387351778656127
